Date,ABC,DEF,GHI,JKL,MNO,PQR,STU,VWX,XYZ,ZAB,mkt,date2,rf,rm,hml,smb
11/2/2004,11.4362026,56.84771259,88.76159891,27.20340216,2.730899118,532.7925481,33.02226527,116.313001,233.8805156,40.11493972,360.3479837,11/2/2004,0.7,0.007,-0.2,-0.09
11/3/2004,11.19704247,56.84771259,89.39925407,29.14433609,2.816239716,539.7876363,33.09960079,116.4074876,234.1537405,41.3257955,364.5778781,11/3/2004,0.7,1.167,0.06,0.44
11/4/2004,11.27313887,56.84771259,90.84460578,30.02382178,2.765035357,544.6175781,34.19518726,121.0373309,237.2958269,41.09786971,369.8177017,11/4/2004,0.7,1.427,0.28,-0.62
11/5/2004,11.57752449,57.11371125,91.31221957,29.65989667,2.730899118,550.2802685,34.130741,121.3207907,225.6837686,41.34004086,371.2516691,11/5/2004,0.7,0.387,-0.4,0.29
11/8/2004,11.76233005,57.15171106,91.4397506,29.38695283,2.790637536,547.9485725,33.12537929,120.9428443,227.1865055,40.07220364,370.7953103,11/8/2004,0.7,-0.123,-0.02,-0.23
11/9/2004,11.61013724,57.64570856,90.92962647,28.78041098,2.952784672,549.4475199,33.75695267,123.6829556,229.5089172,40.45682841,371.0067238,11/9/2004,0.7,0.057,0,0.68
11/10/2004,11.50142809,58.21570568,90.33448165,28.17386912,3.038125269,552.6119646,33.87295595,122.1711701,229.6455297,41.68192956,371.2182579,11/10/2004,0.7,0.057,0.28,0.45
11/11/2004,11.64274998,58.86170241,91.14217819,30.17545724,2.944250612,558.1081053,34.24674427,125.1947412,229.9187546,41.31155014,374.5630648,11/11/2004,0.7,0.897,-0.31,0.13
11/12/2004,11.6536209,59.3177001,92.75757128,29.26564446,3.191738344,564.9366437,34.74942513,125.005768,235.6564775,41.98108216,377.9002175,11/12/2004,0.7,0.887,-0.03,-0.01
11/15/2004,11.9471356,60.30569511,91.73732301,29.90251341,3.217340524,565.935942,34.8654284,126.0451206,237.1592144,40.82720783,378.0778724,11/15/2004,0.7,0.047,-0.36,0.35
11/16/2004,11.86016828,59.81169761,90.88711613,30.81232619,3.123465866,566.4355912,34.77520363,124.8167948,236.7493771,41.24032333,375.8049226,11/16/2004,0.7,-0.603,0.35,-0.18
11/17/2004,12.12107024,60.22969549,91.0571575,30.56970945,3.200272404,575.5958257,34.47875082,125.7616608,236.3395397,41.88136462,378.0929958,11/17/2004,0.7,0.607,-0.1,0.32
11/18/2004,12.18629573,60.15369588,90.80209544,30.7819991,3.200272404,571.5986324,37.84284576,125.950634,236.0663148,42.69335027,378.1572771,11/18/2004,0.7,0.017,0.18,-0.21
11/19/2004,12.18629573,58.93770203,90.03690924,30.63036363,3.063727448,567.9345386,37.0437121,124.3443618,231.0116542,43.30590084,374.4207578,11/19/2004,0.7,-0.993,0.93,-0.2
11/22/2004,12.32761763,59.50769914,88.76159891,30.41807398,2.986920911,573.0975799,36.99215509,123.7774422,233.7439032,43.83297923,376.7380755,11/22/2004,0.7,0.617,0.41,0.48
11/23/2004,12.45806861,59.65969838,88.54904719,28.99270063,3.191738344,571.0989833,37.52061445,123.7774422,239.0717888,44.83015458,377.0659802,11/23/2004,0.7,0.087,0.39,0.28
11/24/2004,12.71897057,59.96369684,88.20896443,29.35662574,3.131999926,572.7644805,38.03618455,123.6829556,241.3942004,45.62789486,379.0204593,11/24/2004,0.7,0.517,0.13,0.3
11/26/2004,12.7407124,60.00169665,88.63406788,29.44760702,3.200272404,573.4306793,38.47441914,125.1947412,239.4816261,45.71336703,379.6919196,11/26/2004,0.7,0.177,0.33,0.17
11/29/2004,12.49068135,60.15369588,88.16645409,29.99349469,3.029591209,568.1010884,38.5388654,125.005768,239.6182386,45.3144969,378.84615,11/29/2004,0.7,-0.223,-0.23,0.84
11/30/2004,12.49068135,60.30569511,87.52879893,29.78120504,3.038125269,565.2697432,38.12640932,124.533335,240.4379133,45.75610312,377.5866905,11/30/2004,0.7,-0.333,0.05,0.23
12/1/2004,12.7407124,61.93968685,89.65431614,29.26564446,3.01252309,580.0926681,37.95884904,124.2498752,246.1756362,44.54524734,382.9368856,12/1/2004,0.7,1.407,-1.06,0.1
12/2/2004,12.58851959,61.78768762,90.75958509,30.29676561,3.029591209,581.924715,38.40997288,125.005768,242.6237125,44.08939575,382.3132069,12/2/2004,0.7,-0.163,-0.8,0.14
12/3/2004,12.63200325,60.79969261,89.78184717,29.69022376,3.02105715,580.5923172,37.40461117,125.7616608,245.9024113,44.81590922,382.7990531,12/3/2004,0.7,0.127,0.22,-0.18
12/6/2004,12.65374508,60.95169184,88.71908857,29.41727992,2.952784672,574.9296268,36.8245948,125.3837144,246.3122486,44.70194632,382.3284997,12/6/2004,0.7,-0.123,-0.06,-0.39
12/7/2004,12.39284312,60.64769338,88.37900581,30.7819991,2.875978134,562.2718482,35.97390413,125.005768,240.4379133,43.63354417,377.9077756,12/7/2004,0.7,-1.163,0.36,-0.88
12/8/2004,11.2187843,60.45769434,87.86888168,30.53938235,2.952784672,561.6056494,36.60547751,124.8167948,241.8040378,43.74750706,379.4489945,12/8/2004,0.7,0.407,-0.34,0.39
12/9/2004,10.84917319,61.02769146,87.01867479,32.35900792,2.884512194,563.1045968,36.46369573,125.1002546,244.8095117,44.71619169,381.0346005,12/9/2004,0.7,0.417,0.13,-0.74
12/10/2004,10.65349672,60.45769434,88.03892306,31.63115769,3.029591209,563.7707957,36.5539205,124.9112814,245.219349,44.33156691,380.9088798,12/10/2004,0.7,-0.033,0.21,0.46
12/13/2004,10.59914214,60.30569511,89.6118058,31.47952223,2.910114373,563.9373454,37.49483594,125.005768,242.6237125,44.98685357,384.1488801,12/13/2004,0.7,0.847,-0.05,0.01
12/14/2004,10.77307678,61.10369108,90.24946096,30.05414887,2.986920911,570.4327844,37.70106398,125.8561474,244.1264494,46.18346398,385.7927029,12/14/2004,0.7,0.427,-0.18,0.51
12/15/2004,10.67523855,62.12968589,89.31423339,30.99428875,3.131999926,573.4306793,38.69353644,125.5726876,245.7657988,48.39149511,387.2498864,12/15/2004,0.7,0.377,0.47,0.41
12/16/2004,10.54478756,62.88968205,89.39925407,31.11559712,3.072261508,564.6035443,39.05443551,124.9112814,241.8040378,48.16356932,386.0010872,12/16/2004,0.7,-0.323,0.31,-0.43
12/17/2004,10.38172384,61.10369108,89.39925407,30.72134491,3.114931807,561.1060002,38.5388654,125.950634,244.5362868,48.34875903,384.3333158,12/17/2004,0.7,-0.433,0.47,0.49
12/20/2004,10.49043299,61.29369011,89.78184717,30.32709271,3.072261508,556.4426081,37.82995651,128.7852319,244.3996743,48.49121265,384.0144515,12/20/2004,0.7,-0.083,0.47,-0.61
12/21/2004,10.76220587,61.82568743,90.07941958,30.60003654,3.072261508,557.2753567,38.5130869,129.2576649,245.7657988,48.87583742,387.4745565,12/21/2004,0.7,0.897,-0.04,0.24
12/22/2004,10.8600441,61.74968781,90.24946096,30.60003654,2.935716552,566.2690415,39.2477743,130.2970174,248.6346603,48.40574047,388.8214287,12/22/2004,0.7,0.347,-0.3,0.08
12/23/2004,10.92526959,62.39568454,90.54703337,30.56970945,3.072261508,572.7644805,39.13177103,130.0135576,247.6783732,48.56243946,389.2376903,12/23/2004,0.7,0.107,-0.2,0.19
12/27/2004,10.83830227,62.31968493,90.24946096,31.72213897,2.901580313,570.5993341,39.028657,129.5411246,245.3559615,47.03818571,387.7109881,12/27/2004,0.7,-0.393,-0.04,-0.2
12/28/2004,10.94701142,63.11768089,90.58954372,32.08606408,2.875978134,577.760972,39.76334441,130.7694504,246.722086,47.73620845,390.8524746,12/28/2004,0.7,0.807,-0.12,0.74
12/29/2004,10.82743136,63.38367955,89.9943989,30.60003654,2.986920911,578.2606212,39.90512618,129.5411246,248.9078852,48.40574047,391.1144335,12/29/2004,0.7,0.067,0.03,-0.07
12/30/2004,11.01223691,63.45967916,89.6118058,31.50984932,2.884512194,578.92682,39.93090469,130.0135576,249.3177226,48.33451366,391.376568,12/30/2004,0.7,0.067,-0.13,-0.04
12/31/2004,11.06659149,63.53567878,89.6118058,31.26723258,2.875978134,576.595124,40.13713273,128.5962587,249.454335,48.0211157,390.9736577,12/31/2004,0.7,-0.103,0.2,0
1/3/2005,10.87091502,62.47168416,89.01666098,30.60003654,2.901580313,564.4369946,39.09310327,129.2576649,244.1264494,46.32591761,387.0756632,1/3/2005,0.8,-1.002,-0.21,-0.55
1/4/2005,10.67523855,62.54768377,88.0814334,31.1762513,2.824773775,560.2732516,37.66239622,128.7852319,240.7111382,45.79883921,382.1450261,1/4/2005,0.8,-1.282,0.5,-0.59
1/5/2005,10.61001306,61.55968877,88.4640265,30.72134491,2.824773775,551.4461166,37.39172192,126.8010133,231.6947164,45.34298762,379.8134405,1/5/2005,0.8,-0.612,0.01,-1.08
1/6/2005,10.54478756,61.52168896,88.59155753,31.50984932,2.833307835,555.7764092,38.21663409,126.9899865,232.6510036,46.59657949,381.1374937,1/6/2005,0.8,0.348,0.17,-0.16
1/7/2005,10.24040194,61.17969069,88.33649547,31.69181188,2.824773775,557.2753567,37.2886079,128.6907453,231.6947164,45.95553819,380.292307,1/7/2005,0.8,-0.222,-0.03,-0.74
1/10/2005,10.12082188,61.55968877,87.6988403,31.23690549,2.765035357,557.2753567,37.37883267,127.8403659,233.1974534,46.25469079,381.8852558,1/10/2005,0.8,0.418,0.17,0.24
1/11/2005,9.512050638,61.52168896,86.84863342,31.1762513,2.68822882,555.7764092,37.3143864,126.8010133,230.1919795,46.24044543,379.4793516,1/11/2005,0.8,-0.632,0.34,-0.33
1/12/2005,9.240277763,62.1676857,87.40126789,30.81232619,2.654092581,554.7771109,36.86326256,125.8561474,227.8695678,47.76469918,381.0688952,1/12/2005,0.8,0.418,0.01,-0.09
1/13/2005,9.240277763,61.2176905,86.04093687,31.26723258,2.713830999,550.9464674,37.5592822,123.6829556,228.2794052,48.23479613,378.4788474,1/13/2005,0.8,-0.682,0.53,0.12
1/14/2005,9.185923188,62.39568454,85.99842653,31.50984932,2.730899118,556.1095087,38.0232953,123.4939824,231.6947164,48.47696729,380.8631735,1/14/2005,0.8,0.628,0.06,0.51
1/18/2005,9.033730378,62.88968205,87.65632996,33.23849361,2.68822882,554.110912,38.10063081,123.6829556,235.519865,49.13225394,384.4140343,1/18/2005,0.8,0.928,-0.24,0.18
1/19/2005,8.979375803,61.93968685,87.3162472,33.57209163,2.782103477,553.7778126,36.90193032,122.3601433,235.2466401,49.44565191,381.0003089,1/19/2005,0.8,-0.892,0.49,-0.16
1/20/2005,8.968504888,61.52168896,86.21097825,31.90410153,2.619956342,548.6147714,36.41213872,118.2972196,233.0608409,49.16074467,378.183749,1/20/2005,0.8,-0.742,-0.01,-0.15
1/21/2005,8.827182992,61.44568935,86.59357135,32.26802664,2.816239716,548.4482216,36.83748406,115.1791619,235.519865,49.61659625,376.4405699,1/21/2005,0.8,-0.462,0.31,0.29
1/24/2005,8.751086587,60.34369492,86.46604032,31.93442862,2.611422282,549.2809702,35.3294415,114.8012155,232.1045538,50.52829943,374.593031,1/24/2005,0.8,-0.492,0.67,-0.77
1/25/2005,8.218411752,60.723693,86.12595756,31.63115769,2.705296939,550.1137188,35.18765972,116.2185145,227.4597304,50.14367465,375.5982868,1/25/2005,0.8,0.268,-0.35,0.16
1/26/2005,8.435830052,61.44568935,86.59357135,32.4196621,2.611422282,552.2788651,36.56680975,118.202733,231.0116542,50.77047059,378.0022644,1/26/2005,0.8,0.638,-0.12,0.91
1/27/2005,8.446700967,61.17969069,83.36278518,31.75246606,2.6711607,549.4475199,36.579699,116.785434,226.6400557,51.05537783,378.2593933,1/27/2005,0.8,0.068,0.15,0.17
1/28/2005,8.446700967,59.81169761,83.19274381,31.90410153,2.901580313,526.7967583,36.34769245,116.313001,227.4597304,51.35453043,377.1942045,1/28/2005,0.8,-0.282,0.11,-0.25
1/31/2005,8.533668287,63.38367955,83.70286794,31.87377443,2.927182492,552.2788651,37.30149715,116.5964608,227.7329553,52.26623361,380.7870085,1/31/2005,0.8,0.948,0.07,0.77
2/1/2005,8.533668287,63.99167647,84.25550241,32.23769955,2.807705656,556.1095087,37.72684249,115.7460815,227.8695678,53.06397389,383.415856,2/1/2005,0.8,0.688,0.12,-0.06
2/2/2005,8.588022862,65.5496686,85.91340584,31.54017641,2.773569417,555.6098595,38.25530185,117.4468402,233.6072907,54.28907503,384.9063993,2/2/2005,0.8,0.388,0.3,0.2
2/3/2005,8.272766327,65.24567013,86.72110238,31.63115769,2.952784672,557.2753567,38.91265373,116.0295413,232.2411662,55.05832458,383.8992644,2/3/2005,0.8,-0.262,0.41,-0.13
2/4/2005,8.251024497,66.46166399,86.67859204,33.17783942,2.99545497,563.1045968,38.86109672,117.0688938,237.5690518,54.73068125,388.060085,2/4/2005,0.8,1.078,-0.54,0.13
2/7/2005,8.251024497,67.25965995,86.21097825,32.66227884,2.858910014,574.4299777,39.57000562,118.7696526,236.0663148,52.95001099,387.5481837,2/7/2005,0.8,-0.132,-0.09,0.11
2/8/2005,8.272766327,68.24765496,86.67859204,31.90410153,2.841841895,582.5909138,39.68600889,116.5019742,236.3395397,53.51982547,388.0057604,2/8/2005,0.8,0.118,-0.05,0.2
2/9/2005,8.359733647,66.95566149,85.8708955,31.84344734,2.901580313,578.5937206,38.69353644,116.1240279,237.2958269,53.97567706,384.5216853,2/9/2005,0.8,-0.902,0.77,-1.11
2/10/2005,8.424959137,66.87966187,84.89315758,31.75246606,2.611422282,581.0919664,38.79665046,115.9350547,237.5690518,54.88738024,386.2482069,2/10/2005,0.8,0.448,0.22,-0.37
2/11/2005,8.566281032,66.9936613,85.44579205,31.87377443,2.765035357,588.420154,38.97709999,115.6515949,238.2521141,55.55691226,389.3038663,2/11/2005,0.8,0.788,-0.38,0.47
2/14/2005,8.696732012,67.25965995,85.8708955,31.57050351,2.68822882,592.7504466,38.91265373,115.9350547,238.9351763,54.95860705,389.7245416,2/14/2005,0.8,0.108,0.15,0
2/15/2005,8.533668287,67.71565765,86.38101963,31.50984932,2.611422282,596.4145404,38.92554298,116.5019742,236.7493771,54.71643589,390.8094832,2/15/2005,0.8,0.278,0.03,-0.38
2/16/2005,8.316249987,67.63965803,86.33850928,31.11559712,2.66262664,589.2529026,38.59042241,117.257867,238.2521141,56.15521747,391.1926642,2/16/2005,0.8,0.098,0.69,0.32
2/17/2005,8.218411752,69.27364977,85.44579205,31.47952223,2.628490401,590.75185,37.99751679,115.0846753,234.9734152,55.44294936,388.4172646,2/17/2005,0.8,-0.712,0.2,-0.29
2/18/2005,8.305379072,68.74165246,85.19072999,31.6008306,2.645558521,582.0912647,37.82995651,114.7067289,231.6947164,55.94153703,388.487186,2/18/2005,0.8,0.018,0.11,-0.15
2/22/2005,8.283637242,66.80366226,84.63809551,31.44919514,2.611422282,581.0919664,36.41213872,112.9114836,222.8149071,54.94436169,383.1935393,2/22/2005,0.8,-1.372,-0.1,-0.28
2/23/2005,8.283637242,67.37365938,85.02068861,30.84265328,2.611422282,581.5916155,36.90193032,113.3839165,224.0444192,55.40021327,385.0680939,2/23/2005,0.8,0.488,0.31,-0.14
2/24/2005,8.348862732,68.01965611,85.1057093,30.32709271,2.611422282,585.422259,37.82995651,113.2894299,223.4979694,56.18370819,387.9980004,2/24/2005,0.8,0.758,-0.15,0.18
2/25/2005,8.337991817,68.85565188,85.27575068,33.05653105,2.611422282,598.0800376,38.25530185,115.0846753,225.9569935,56.21219891,391.8504203,2/25/2005,0.8,0.988,0.43,0.35
2/28/2005,8.348862732,68.17165534,84.76562655,33.17783942,2.645558521,598.9127862,37.98462754,111.9666176,220.9023328,55.85606486,389.5764744,2/28/2005,0.8,-0.582,0.12,0.24
3/1/2005,8.207540837,68.24765496,85.65834378,32.54097047,2.577286043,594.0828444,39.71178739,112.1555908,222.4050698,54.2605843,391.6858776,3/1/2005,1,0.54,-0.21,0.15
3/2/2005,8.044477111,67.75365745,85.65834378,32.60162466,2.577286043,601.411032,39.32510982,110.3603454,223.4979694,54.9016256,391.803401,3/2/2005,1,0.03,0.11,-0.18
3/3/2005,8.055348026,67.71565765,85.82838515,31.26723258,2.577286043,603.742728,38.19085558,110.6438052,225.0007063,56.81050412,391.9993517,3/3/2005,1,0.05,0.6,0.06
3/4/2005,7.968380706,67.75365745,86.2534886,31.26723258,2.577286043,614.40191,38.66775793,109.7934258,224.7274814,57.76494339,395.7806668,3/4/2005,1,0.96,0.34,0
3/7/2005,8.087960771,68.62765304,86.04093687,31.35821386,2.585820103,614.5684597,38.7837612,110.8327784,227.323118,57.10965673,396.7316811,3/7/2005,1,0.24,-0.04,-0.35
3/8/2005,7.957509791,68.437654,85.14821964,30.63036363,2.543149804,610.4047168,38.37130512,110.1713722,226.2302184,56.16946283,394.9898965,3/8/2005,1,-0.44,0.02,-0.42
3/9/2005,7.653124171,67.25965995,84.89315758,28.29517749,2.474877326,607.4068218,38.17796633,109.2265063,219.126371,54.18935749,391.2552601,3/9/2005,1,-0.95,-0.26,0.13
3/10/2005,7.587898681,67.56365842,84.97817827,28.59844842,2.474877326,605.7413247,38.2939696,109.5099661,223.7711943,53.06397389,391.1379011,3/10/2005,1,-0.03,-0.35,-0.77
3/11/2005,7.533544106,67.10766072,84.55307482,28.62877551,2.551683864,615.0681089,38.15218782,109.6989393,222.5416822,53.26340896,389.1870927,3/11/2005,1,-0.5,0.63,0.53
3/14/2005,7.685736916,68.28565477,84.85064723,28.93204644,2.491945445,615.2346586,37.37883267,109.6989393,226.7766682,53.91869561,391.4117935,3/14/2005,1,0.57,0.17,-0.23
3/15/2005,7.566156851,67.37365938,83.36278518,28.87139226,2.483411386,626.22694,37.37883267,108.2816403,227.8695678,52.55114085,388.9536504,3/15/2005,1,-0.63,0.28,0.22
3/16/2005,7.653124171,67.4876588,82.5125783,28.96237353,2.423672967,615.9008575,37.23705089,105.4470424,224.0444192,52.66510375,385.9702083,3/16/2005,1,-0.77,0.18,0.2
3/17/2005,7.566156851,66.5376636,82.42755761,29.20499028,2.483411386,614.5684597,36.7988163,103.2738506,225.6837686,52.70783983,386.8976493,3/17/2005,1,0.24,0.63,0.02
3/18/2005,7.435705871,66.00566629,82.25751623,28.38615877,2.483411386,613.0695122,36.02546114,100.8171991,223.088132,52.70783983,386.279108,3/18/2005,1,-0.16,0.12,-0.38
3/21/2005,7.479189531,66.30966476,81.7473921,26.99111251,2.483411386,613.7357111,35.5743373,101.8565517,221.1755577,53.03548316,384.5832137,3/21/2005,1,-0.44,-0.14,0.31
3/22/2005,7.34873855,66.34766456,81.15224728,27.74928983,2.457809206,620.2311501,36.29613544,98.92746718,216.120897,53.49133475,381.2518521,3/22/2005,1,-0.87,-0.07,0.64
3/23/2005,7.424834956,67.25965995,82.42755761,28.23452331,2.432207027,618.0660038,35.25210598,97.32119503,213.7984854,51.41151188,380.2618848,3/23/2005,1,-0.26,-0.68,-0.83
3/24/2005,7.403093125,68.09565573,82.08747485,28.14354203,2.278593952,614.40191,36.0899074,99.96681975,216.5307344,51.75340057,380.41402,3/24/2005,1,0.04,-0.06,0.47
3/28/2005,7.413964041,68.437654,82.76764036,27.47634599,2.389536728,614.5684597,36.32191395,99.30541357,215.1646099,52.18076144,380.7565468,3/28/2005,1,0.09,0,-0.22
3/29/2005,7.250900315,69.23564996,82.17249554,27.77961692,2.321264251,617.8994541,36.90193032,99.77784655,214.4815476,50.6137716,377.6848758,3/29/2005,1,-0.81,-0.02,-0.79
3/30/2005,7.740091491,69.80564708,83.49031622,29.96316759,2.35540049,630.2241332,37.15971537,101.2896321,218.1700838,50.82745203,382.6650969,3/30/2005,1,1.31,-0.27,0.12
3/31/2005,7.674866001,69.57764823,83.44780587,29.87218632,2.406604848,625.2276417,36.63125601,100.3447661,215.7110597,52.59387694,383.1245706,3/31/2005,1,0.12,0.74,-0.04
4/1/2005,7.500931361,68.39965419,83.36278518,29.87218632,2.423672967,623.5621445,36.0641289,98.92746718,215.7110597,53.34888113,381.0231696,4/1/2005,1,-0.55,0.72,-0.06
4/4/2005,7.740091491,68.437654,84.21299207,28.81073807,2.440741087,619.731501,35.53566954,98.1715744,215.7110597,53.89020489,381.824159,4/4/2005,1,0.21,0.14,0.03
4/5/2005,7.511802276,68.32365457,85.23324033,28.71975679,2.398070788,619.3984015,35.63878356,98.266061,217.623634,52.65085839,383.2395252,4/5/2005,1,0.37,-0.3,-0.13
4/6/2005,7.39222221,68.28565477,85.36077137,30.90330747,2.398070788,618.5656529,36.12857516,98.3605476,218.1700838,53.70501518,384.2372445,4/6/2005,1,0.26,0.03,-0.11
4/7/2005,7.935767961,68.09565573,85.1057093,30.11480306,2.389536728,588.7532534,36.01257189,100.0613063,220.355883,52.86453882,386.279108,4/7/2005,1,0.53,-0.23,0.01
4/8/2005,7.914026131,67.94365649,84.80813689,29.81153213,2.389536728,591.9176981,35.38099851,97.60465482,218.5799211,51.79613666,383.0479534,4/8/2005,1,-0.84,-0.01,-0.42
4/11/2005,7.848800641,67.63965803,85.06319896,30.44840108,2.372468609,589.0863528,35.76767609,92.40789198,218.5799211,52.22349752,382.7416376,4/11/2005,1,-0.08,0.1,-0.62
4/12/2005,7.957509791,67.9816563,85.31826102,30.29676561,2.389536728,595.4152421,35.65167281,89.10086108,222.4050698,50.95566029,384.660138,4/12/2005,1,0.5,-0.19,0.26
4/13/2005,7.663995086,67.44965899,85.06319896,29.81153213,2.389536728,585.422259,36.60547751,89.00637448,221.4487826,49.53112408,380.1478234,4/13/2005,1,-1.18,-0.17,-0.32
4/14/2005,7.316125805,65.92966668,84.42554379,28.96237353,2.406604848,569.7665855,36.23168918,86.26626317,218.8531461,49.10376322,375.9515151,4/14/2005,1,-1.11,-0.18,-0.58
4/15/2005,7.21828757,60.83769242,82.1299852,28.38615877,2.372468609,555.7764092,34.73653587,84.09307143,219.6728208,47.59375483,370.0581613,4/15/2005,1,-1.58,-0.51,-0.08
4/18/2005,7.0226111,59.58369876,82.85266105,27.90092529,2.381002669,551.1130171,34.67208961,82.67577248,221.0389453,48.30602294,371.1700027,4/18/2005,1,0.3,0.2,0.33
4/19/2005,7.21828757,61.711688,82.85266105,28.20419622,2.372468609,568.1010884,35.26499523,82.10885289,225.0007063,49.08951786,374.1886889,4/19/2005,1,0.81,0.21,0.75
4/20/2005,7.011740185,60.15369588,81.95994382,28.50746714,2.389536728,565.1031934,34.74942513,82.67577248,221.4487826,48.13507859,369.5034902,4/20/2005,1,-1.26,-0.01,-0.17
4/21/2005,7.098707505,61.52168896,82.76764036,28.50746714,2.321264251,577.2613229,35.12321345,86.92766935,223.6345818,49.44565191,376.1771537,4/21/2005,1,1.79,-0.43,0.23
4/22/2005,6.97912744,60.83769242,82.85266105,28.62877551,2.304196131,563.9373454,34.06629474,87.58907553,223.6345818,49.54536944,373.5157551,4/22/2005,1,-0.71,0.5,-0.81
